sampling,nk,eta_eV,matsubara_index,omega_eV,refine_factor,shift_grid,num_kpoints_total,num_fs_cells,num_refined_points,refined_area_fraction,sigma_xx,sigma_yy,sigma_xy,sigma_yx,sigma_xx_std_over_shifts,relative_std_over_shifts,delta,relative_offdiag,relative_eigen_split,sheet_conductivity_xx,reflection_dimensionless_xx,relative_change_vs_largest_nk,relative_change_between_last_two_nk,eta_relative_change,min_abs_band_energy_on_mesh,points_within_eta,points_within_omega,points_within_kBT,fermi_window_weight_sum,estimated_mesh_energy_resolution,fs_sampling_status,convergence_status,diagnosis,notes
fs_adaptive,48,0.0002,1,0.016243290521934156,8,4,28764,420,26880,0.18229166666666666,(21.16912587828584+0j),(21.169125878286298+0j),(-9.319769141022329e-16+0j),(-8.721281435569449e-16+0j),0.0,0.0,(-1.0824728125296837e-14+0j),6.029519973942511e-17,2.1649456250593674e-14,(0.005152850614001441+0j),(1.9412350280912434+0j),0.06151062076025735,0.007683342776503187,0.006028343507521924,3.3066356890155854e-06,120,10784,1640,2.201486827845292,8.602851149439733e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,48,0.0002,2,0.03248658104386831,8,4,41868,628,40192,0.2725694444444444,(10.742178038506854+0j),(10.742178038506427+0j),(8.768511791494339e-16+0j),(9.02113129292076e-16+0j),0.0,0.0,(1.984353824372693e-14+0j),1.1711261393609026e-16,3.968707648745386e-14,(0.002614790946952176+0j),(0.9850710136185634+0j),0.06108669207030235,0.007553589530190367,0.0030066261135196317,3.3066356890155854e-06,120,21820,1640,2.2017568618404693,7.013848146653068e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0001,1,0.016243290521934156,8,4,53488,784,50176,0.19140625,(22.522455241839175+0j),(22.522455241840213+0j),(1.8006244046178545e-15+0j),(1.771435649255473e-15+0j),0.0,0.0,(-2.3030179948645095e-14+0j),1.1215083726513913e-16,4.606035989729019e-14,(0.005482269224955285+0j),(2.065337004723587+0j),0.007536022696541204,0.007683731956582679,0.006031218944106373,1.0359115729126433e-05,56,19136,2944,2.237340223846293,4.761979557033058e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0001,2,0.03248658104386831,8,4,67852,1012,64768,0.2470703125,(11.388901964744633+0j),(11.388901964744335+0j),(1.4205971619751635e-15+0j),(1.4469174394216142e-15+0j),0.0,0.0,(1.3101699792616376e-14+0j),1.7804389207316084e-16,2.6203399585232752e-14,(0.0027722122689077524+0j),(1.0443763976167397+0j),0.007556292243405054,0.00755396897037265,0.0030094555320525876,1.0359115729126433e-05,56,38632,2944,2.237722603824384,3.9101533879384864e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0002,1,0.016243290521934156,8,4,53488,784,50176,0.19140625,(22.386617383116807+0j),(22.386617383118068+0j),(3.1858198109383317e-15+0j),(3.1647322904418264e-15+0j),0.0,0.0,(-2.8168913024915157e-14+0j),2.0059051955234185e-16,5.6337826049830314e-14,(0.005449204458949044+0j),(2.052880505054734+0j),0.007535654898747899,0.007683342776503187,0.006031218944106373,1.0359115729126433e-05,176,19136,2944,2.237340223846293,4.761979557033058e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,64,0.0002,2,0.03248658104386831,8,4,67852,1012,64768,0.2470703125,(11.354627570722828+0j),(11.354627570722503+0j),(5.470679738142779e-16+0j),(5.641865093163966e-16+0j),0.0,0.0,(1.4314573489333586e-14+0j),6.921132413209168e-17,2.862914697866718e-14,(0.002763869419359064+0j),(1.041233393289387+0j),0.007555926319483954,0.007553589530190367,0.0030094555320525876,1.0359115729126433e-05,176,38632,2944,2.237722603824384,3.9101533879384864e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0001,1,0.016243290521934156,8,4,63100,900,57600,0.140625,(22.86784434492593+0j),(22.867844344926105+0j),(-3.987114119927113e-15+0j),(-3.9695492510770824e-15+0j),0.0,0.0,(-3.806282910523889e-15+0j),2.460321248313042e-16,7.612565821047778e-15,(0.005566341588743133+0j),(2.097009612704097+0j),0.007683731956582679,0.007683731956582679,0.006031971182480649,4.485602385564227e-06,220,29920,4816,2.247536975270434,3.552251530962447e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0001,2,0.03248658104386831,8,4,94600,1400,89600,0.21875,(11.562301505978466+0j),(11.562301505978924+0j),(-1.833094023482109e-15+0j),(-1.868872595964156e-15+0j),0.0,0.0,(-1.9818721399380758e-14+0j),2.2640889892569847e-16,3.9637442798761515e-14,(0.0028144200547961075+0j),(1.0602773500336433+0j),0.00755396897037265,0.00755396897037265,0.0030101985942091723,4.485602385564227e-06,220,60332,4816,2.2481198242115745,2.6487359618063144e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0002,1,0.016243290521934156,8,4,63100,900,57600,0.140625,(22.729906166831885+0j),(22.729906166831203+0j),(-2.6639428305061824e-15+0j),(-2.6415287505368747e-15+0j),0.0,0.0,(1.500492393860113e-14+0j),1.6504988554249754e-16,3.000984787720226e-14,(0.005532765576687991+0j),(2.0843605111508814+0j),0.007683342776503187,0.007683342776503187,0.006031971182480649,4.485602385564227e-06,396,29920,4816,2.247536975270434,3.552251530962447e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,80,0.0002,2,0.03248658104386831,8,4,94600,1400,89600,0.21875,(11.527496682239347+0j),(11.527496682239535+0j),(-2.025177978182672e-15+0j),(-1.9989466120416538e-15+0j),0.0,0.0,(-8.1671602329122e-15+0j),2.4684858455695754e-16,1.6334320465824397e-14,(0.002805948091503646+0j),(1.0570857046451003+0j),0.007553589530190367,0.007553589530190367,0.0030101985942091723,4.485602385564227e-06,396,60332,4816,2.2481198242115745,2.6487359618063144e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0001,1,0.016243290521934156,8,4,83556,1180,75520,0.12803819444444445,(22.693473775272995+0j),(22.693473775271833+0j),(-7.35506386058617e-15+0j),(-7.235856625785708e-15+0j),0.0,0.0,(2.5596287824247352e-14+0j),4.546541991861008e-16,5.1192575648494704e-14,(0.0055238974414473984+0j),(2.0810196157800527+0j),0.0,0.007683731956582679,0.006031587299429252,7.743356918479647e-06,224,43188,6748,2.2425600419167564,2.5113768654771995e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0001,2,0.03248658104386831,8,4,128916,1900,121600,0.20616319444444445,(11.475615065855056+0j),(11.475615065855187+0j),(-2.7683561588408764e-15+0j),(-2.8520583657132107e-15+0j),0.0,0.0,(-5.727379550519252e-15+0j),3.463582469289544e-16,1.1454759101038505e-14,(0.0027933194066737544+0j),(1.0523280962479353+0j),0.0,0.00755396897037265,0.003009823132302321,7.743356918479647e-06,224,87080,6748,2.242955564418408,1.862743614572393e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0002,1,0.016243290521934156,8,4,83556,1180,75520,0.12803819444444445,(22.556596107070128+0j),(22.55659610707062+0j),(-3.666228299563408e-15+0j),(-3.758712842606351e-15+0j),0.0,0.0,(-1.094640341586112e-14+0j),2.3277596839469196e-16,2.189280683172224e-14,(0.005490579571796215+0j),(2.068467764295651+0j),0.0,0.007683342776503187,0.006031587299429252,7.743356918479647e-06,456,43188,6748,2.2425600419167564,2.5113768654771995e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0162433; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
fs_adaptive,96,0.0002,2,0.03248658104386831,8,4,128916,1900,121600,0.20616319444444445,(11.441075494172448+0j),(11.4410754941723+0j),(-2.6581008715872806e-15+0j),(-2.6585078249953783e-15+0j),0.0,0.0,(6.5209767467064035e-15+0j),3.2858887044290244e-16,1.3041953493412807e-14,(0.0027849120093076385+0j),(1.0491607748010765+0j),0.0,0.007553589530190367,0.003009823132302321,7.743356918479647e-06,456,87080,6748,2.242955564418408,1.862743614572393e-05,ok,high_nk_converged;fs_adaptive_improves_convergence;requires_triangle_or_contour_integration,ok,normal-state FS-adaptive BZ integration prototype only | FS-adaptive weighted mesh diagnostic; fs_window_eV=0.0324866; weight_sum=1 | adaptive sampling changes quadrature only and does not alter the Kubo formula | not a Casimir calculation
